,grav
200600,4
181089,4
102204,4
50075,4
133198,4
195564,4
122157,4
182786,4
138056,4
167065,4
157793,4
8044,4
93443,4
139983,4
163351,4
56073,4
192020,4
175585,4
242777,4
189011,4
42660,4
203282,4
84827,4
63471,4
242942,4
3032,4
110530,4
124976,4
35594,4
223007,4
169906,4
49934,4
190241,4
200796,4
237192,4
201065,4
36939,4
30459,4
29903,4
12194,4
209311,4
33975,4
234726,4
220953,4
37684,4
254419,4
177679,4
77934,4
112159,4
145128,4
11207,4
81793,4
207506,4
139661,4
231392,4
168020,4
133848,4
150742,4
260241,4
20980,4
238221,4
128809,4
170485,4
27039,4
240947,4
5183,4
203585,4
57147,4
4433,4
132504,4
27208,4
197292,4
247271,4
123891,4
65945,4
237954,4
73930,4
252449,4
118648,4
226140,4
99258,4
155885,4
234412,4
117251,4
133538,4
189382,4
131951,4
133195,4
4243,4
126601,4
317,4
102563,4
261265,4
205402,4
66474,4
87551,4
202798,4
212152,4
227120,4
59621,4
90389,4
162361,4
228178,4
99144,4
25849,4
155463,4
116071,4
207448,4
190843,4
59204,4
153130,4
90706,4
169585,4
36086,4
238102,4
20778,4
176721,4
234637,4
69486,4
121595,4
179967,4
135356,4
189487,4
258385,4
88359,4
169175,4
213715,4
169046,4
50216,4
3161,4
108461,4
199064,4
112268,4
143049,4
5938,4
240158,4
213959,4
4824,4
152836,4
9783,4
61443,4
251867,4
233866,4
186603,4
181875,4
241995,4
5961,4
249030,4
35588,4
23223,4
167295,4
124222,4
241863,4
105935,4
58507,4
221729,4
3474,4
138555,4
63582,4
250123,4
21112,4
136685,4
10961,4
20515,4
29709,4
57978,4
60827,4
56708,4
92390,4
70138,4
120450,4
236739,4
50247,4
256291,4
82574,4
39533,4
78766,4
121728,4
142565,4
226154,4
24496,4
12647,4
126599,4
55580,4
53899,4
203064,4
233816,4
71760,4
190846,4
113248,4
242939,4
111781,4
139297,4
59822,4
88120,4
213733,4
71348,4
213011,4
72367,4
1328,4
46606,4
245258,4
69022,4
74540,4
157501,4
44976,4
146488,4
261876,4
190423,4
211330,4
181801,4
202342,4
93239,4
83729,4
71868,4
66789,4
189585,4
43872,4
150028,4
242829,4
73269,4
152211,4
226046,4
7279,4
181344,4
244364,4
101556,4
12866,4
22966,4
210668,4
163502,4
168425,4
207603,4
19089,4
147049,4
52582,4
73291,4
51093,4
171404,4
128198,4
242167,4
231856,4
176676,4
110755,4
199424,4
84797,4
19577,4
150062,4
180923,4
142982,4
73352,4
216155,4
20810,4
157957,4
89260,4
57163,4
252299,4
112616,4
85464,4
202656,4
49415,4
132149,4
58707,4
215650,4
120689,4
60067,4
164947,4
170414,4
14357,4
112093,4
252223,4
76689,4
140525,4
115421,4
94022,4
196836,4
61960,4
207668,4
136470,4
52827,4
46367,4
256741,4
102716,4
209067,4
183588,4
207694,4
3460,4
163717,4
150143,4
229504,4
129036,4
180236,4
246716,4
191067,4
218469,4
74998,4
70592,4
99991,4
196947,4
255803,4
53951,4
250674,4
233960,4
196563,4
186801,4
222610,4
124895,4
247659,4
142906,4
236727,4
50552,4
203389,4
6762,4
149164,4
99671,4
46956,4
254157,4
13902,4
57780,4
79329,4
256786,4
253340,4
22194,4
97268,4
139249,4
195223,4
104776,4
193650,4
171595,4
62909,4
44070,4
153184,4
31078,4
35741,4
34911,4
225609,4
132776,4
205144,4
98946,4
17177,4
37692,4
21797,4
147253,4
253472,4
164426,4
11324,4
164525,4
121891,4
131333,4
8447,4
28443,4
233434,4
6043,4
32877,4
115949,4
44972,4
228058,4
129197,4
46717,4
102711,4
98492,4
246179,4
45448,4
144189,4
204814,4
86162,4
14203,4
102,4
199916,4
188759,4
207400,4
96468,4
49244,4
163317,4
235136,4
150215,4
70302,4
82257,4
204539,4
169466,4
254432,4
14049,4
158412,4
31226,4
228259,4
193256,4
113164,4
232995,4
225429,4
138981,4
201381,4
92448,4
143249,4
181279,4
212582,4
133879,4
226796,4
190641,4
203231,4
24987,4
204527,4
150941,4
5917,4
20168,4
163174,4
240956,4
414,4
202582,4
189304,4
131358,4
26361,4
224101,4
165166,4
201959,4
206034,4
124003,4
121729,4
199552,4
243280,4
122415,4
59548,4
212992,4
130464,4
216044,4
55600,4
232562,4
179303,4
120773,4
61904,4
32015,4
36225,4
226963,4
78564,4
126634,4
84771,4
191400,4
80016,4
30271,4
133581,4
172328,4
185543,4
176110,4
257746,4
86453,4
68214,4
47282,4
162337,4
193644,4
243060,4
87128,4
212560,4
200568,4
13176,4
2217,4
16928,4
2552,4
57730,4
234408,4
249713,4
90369,4
42966,4
70071,4
203484,4
110854,4
211250,4
261703,4
184323,4
172795,4
111182,4
182845,4
175488,4
159006,4
240874,4
40334,4
97319,4
32272,4
87879,4
31497,4
79724,4
213874,4
148816,4
108130,4
164589,4
145543,4
134276,4
193692,4
253413,4
13970,4
237984,4
53860,4
72706,4
256292,4
143926,4
5399,4
138693,4
199606,4
103902,4
229017,4
169725,4
4925,4
227023,4
16513,4
1016,4
150818,4
223651,4
55072,4
66969,4
208188,4
73501,4
38590,4
109020,4
151110,4
193783,4
42039,4
246500,4
89155,4
183284,4
153508,4
204426,4
136634,4
81632,4
202852,4
81952,4
94872,4
28469,4
149873,4
262163,4
171121,4
127517,4
151471,4
205677,4
246893,4
210268,4
190035,4
29655,4
141241,4
172926,4
76571,4
201078,4
25105,4
189611,4
127042,4
21808,4
67368,4
214600,4
70408,4
214307,4
116304,4
57927,4
60862,4
60258,4
191619,4
38473,4
7800,4
65357,4
27533,4
77455,4
188806,4
60477,4
214207,4
93592,4
11179,4
220519,4
231088,4
146666,4
7736,4
49200,4
215762,4
204393,4
200539,4
109270,4
158153,4
246122,4
214849,4
40326,4
190574,4
77848,4
127950,4
12621,4
54293,4
108830,4
169822,4
126858,4
67162,4
88654,4
159184,4
135991,4
173390,4
179885,4
164038,4
257946,4
45269,4
11000,4
160564,4
152590,4
36426,4
201180,4
133539,4
93023,4
40589,4
100283,4
197338,4
134463,4
60653,4
44057,4
92577,4
185084,4
86645,4
112470,4
92872,4
169131,4
42171,4
153584,4
122637,4
12754,4
123669,4
35228,4
174339,4
123811,4
260220,4
168122,4
106019,4
29691,4
60201,4
24868,4
155203,4
173600,4
191923,4
165872,4
215182,4
37436,4
126287,4
246741,4
161572,4
213542,4
92433,4
51203,4
146699,4
219703,4
203591,4
205642,4
89085,4
202676,4
157422,4
60383,4
227402,4
174374,4
73810,4
195787,4
188050,4
107595,4
87211,4
193878,4
66993,4
186187,4
196120,4
182815,4
202608,4
221129,4
244799,4
247148,4
38647,4
72117,4
139251,4
11791,4
36598,4
134691,4
235925,4
165293,4
73928,4
192768,4
216156,4
203211,4
31772,4
101424,4
142478,4
250073,4
97212,4
180896,4
90759,4
41622,4
173832,4
173111,4
146647,4
130801,4
85451,4
88893,4
37260,4
224560,4
163914,4
130428,4
85103,4
252045,4
117001,4
126372,4
13729,4
174419,4
141160,4
82331,4
148404,4
240327,4
129004,4
171681,4
85435,4
88708,4
228860,4
110052,4
55738,4
73091,4
158641,4
256845,4
200548,4
116454,4
208155,4
148915,4
144200,4
159637,4
53907,4
76711,4
54288,4
66011,4
222119,4
151954,4
130874,4
206877,4
101182,4
234433,4
154792,4
164049,4
236918,4
118627,4
93792,4
10507,4
147739,4
51922,4
95982,4
123529,4
256882,4
171235,4
256746,4
101374,4
82761,4
67838,4
140836,4
194200,4
22869,4
71446,4
122936,4
246441,4
108198,4
257771,4
199505,4
251140,4
258694,4
121392,4
67408,4
25206,4
13378,4
136103,4
95938,4
65675,4
98603,4
91992,4
91541,4
84764,4
139009,4
73817,4
142455,4
50048,4
41134,4
88867,4
64253,4
171756,4
82404,4
66997,4
21448,4
261187,4
5245,4
184384,4
86585,4
85795,4
99888,4
229481,4
156672,4
93803,4
48641,4
190525,4
33765,4
235904,4
128476,4
63594,4
213293,4
97783,4
29588,4
7227,4
65938,4
68511,4
208668,4
8337,4
56635,4
88773,4
123439,4
109190,4
116842,4
198362,4
224144,4
262192,4
207029,4
114192,4
228540,4
104559,4
256854,4
59413,4
100465,4
218067,4
184044,4
57022,4
153129,4
24668,4
13895,4
146573,4
126134,4
91262,4
29461,4
256885,4
222207,4
238513,4
53594,4
218559,4
75886,4
90622,4
234166,4
67129,4
2188,4
22070,4
119893,4
242739,4
196592,4
72681,4
246033,4
218540,4
251054,4
225857,4
31602,4
150622,4
246053,4
17776,4
130964,4
215031,4
22291,4
52516,4
179469,4
235333,4
165029,4
189551,4
122380,4
122105,4
223626,4
2937,4
156340,4
215894,4
68292,4
86331,4
83530,4
70713,4
44608,4
32269,4
231665,4
75146,4
168789,4
34256,4
129422,4
108978,4
187561,4
88117,4
141478,4
254364,4
164684,4
102426,4
47603,4
92262,4
96606,4
11018,4
187471,4
193239,4
89208,4
47117,4
10328,4
7317,4
82117,4
145765,4
45282,4
110593,4
256991,4
169921,4
8936,4
260525,4
262234,4
82496,4
255917,4
65447,4
157769,4
185522,4
80422,4
173808,4
193986,4
142221,4
245294,4
40411,4
128266,4
84463,4
162293,4
48765,4
232851,4
181454,4
54499,4
240203,4
46030,4
236932,4
160600,4
234597,4
108954,4
39943,4
208492,4
38336,4
184754,4
211538,4
33630,4
230614,4
65969,4
237100,4
23655,4
75044,4
129683,4
221994,4
195868,4
41770,4
89370,4
102973,4
36844,4
57284,4
69425,4
158621,4
218034,4
208279,4
106393,4
99931,4
59471,4
87098,4
139927,4
203026,4
199929,4
11519,4
110752,4
257166,4
246552,4
257157,4
189248,4
106377,4
37625,4
176069,4
205296,4
9973,4
105538,4
121278,4
229910,4
13166,4
152159,4
199326,4
212008,4
245431,4
8502,4
49313,4
73201,4
70629,4
125064,4
80598,4
227068,4
68273,4
105360,4
106006,4
242234,4
229952,4
104119,4
117119,4
255351,4
148283,4
197805,4
144421,4
187483,4
154141,4
91804,4
98348,4
66580,4
130721,4
258626,4
174470,4
85635,4
176864,4
245736,4
127264,4
38545,4
8448,4
192303,4
230085,4
75784,4
218939,4
254505,4
172828,4
260253,4
63718,4
96672,4
176708,4
245571,4
116024,4
221909,4
100361,4
241346,4
248679,4
1021,4
73207,4
194974,4
1520,4
140646,4
6630,4
53265,4
85200,4
259892,4
3475,4
131263,4
29432,4
67377,4
138657,4
59112,4
115478,4
20274,4
165880,4
242117,4
207027,4
8508,4
22400,4
1384,4
114042,4
163073,4
254943,4
113907,4
151804,4
184138,4
176665,4
66484,4
172762,4
26944,4
189804,4
11060,4
19690,4
127980,4
7885,4
85169,4
142616,4
91488,4
148760,4
29280,4
142716,4
245896,4
228355,4
29427,4
226313,4
238274,4
92506,4
31501,4
66095,4
15921,4
113552,4
135872,4
131830,4
84800,4
30433,4
203726,4
57056,4
235209,4
176765,4
157682,4
15979,4
26247,4
32468,4
201319,4
170649,4
78271,4
46645,4
14847,4
139432,4
208382,4
213654,4
89169,4
100771,4
121369,4
189883,4
209375,4
135732,4
39750,4
60946,4
152492,4
25302,4
124933,4
148792,4
147286,4
32414,4
106269,4
181670,4
36882,4
178696,4
5971,4
117130,4
61366,4
16032,4
106181,4
6385,4
81854,4
42564,4
170497,4
37930,4
207129,4
2254,4
107353,4
165264,4
7221,4
156890,4
160020,4
185314,4
261046,4
241361,4
60297,4
37106,4
158297,4
137505,4
47054,4
168827,4
193459,4
192749,4
218914,4
192164,4
102549,4
42474,4
218663,4
229903,4
17246,4
160032,4
14213,4
248292,4
246936,4
229239,4
131540,4
80962,4
1165,4
194464,4
110511,4
156900,4
201190,4
257329,4
258318,4
63188,4
19063,4
28021,4
115231,4
105184,4
26078,4
217616,4
199852,4
6790,4
131512,4
163494,4
254447,4
241645,4
88606,4
49390,4
154940,4
77509,4
92910,4
190144,4
213297,4
239210,4
2213,4
57612,4
175114,4
146895,4
34578,4
251306,4
9597,4
217715,4
118534,4
169401,4
49909,4
172766,4
220211,4
102585,4
65452,4
92749,4
213742,4
168693,4
195857,4
19285,4
239296,4
32367,4
134779,4
261286,4
12503,4
202728,4
138305,4
44531,4
93685,4
13390,4
160978,4
199423,4
54727,4
69164,4
555,4
166383,4
77247,4
186846,4
25903,4
12262,4
67673,4
140846,4
12192,4
9746,4
104319,4
162708,4
192692,4
196887,4
73849,4
226043,4
154072,4
136018,4
73415,4
182194,4
32363,4
250164,4
24036,4
163563,4
217340,4
93652,4
160895,4
209350,4
180465,4
194805,4
12875,4
68726,4
15058,4
89304,4
217172,4
1166,4
38957,4
54325,4
137484,4
66160,4
196556,4
56870,4
197209,4
241688,4
241370,4
228373,4
250011,4
209832,4
42797,4
35781,4
14372,4
233732,4
167731,4
240564,4
231542,4
92596,4
212357,4
246364,4
144961,4
261602,4
36968,4
131442,4
219700,4
241979,4
137023,4
60948,4
9311,4
185376,4
198221,4
132467,4
159550,4
247023,4
134795,4
114302,4
221285,4
166282,4
65689,4
57702,4
105229,4
23705,4
137482,4
250068,4
212975,4
144279,4
243279,4
124834,4
208530,4
97912,4
89282,4
48738,4
140103,4
194867,4
54005,4
125532,4
74570,4
127557,4
162728,4
210003,4
232491,4
213688,4
219348,4
153684,4
104842,4
152018,4
164430,4
89144,4
184491,4
23942,4
243124,4
13846,4
71361,4
113186,4
9171,4
170434,4
246178,4
250237,4
205107,4
176055,4
152237,4
165869,4
163118,4
63105,4
202300,4
171661,4
91482,4
130640,4
142587,4
135548,4
120603,4
239393,4
12440,4
70440,4
215206,4
159789,4
219830,4
116085,4
231061,4
247317,4
6930,4
202874,4
166223,4
43533,4
116597,4
10761,4
135289,4
196362,4
124031,4
240934,4
143026,4
119567,4
44236,4
72343,4
3658,4
141814,4
99578,4
40097,4
235543,4
226616,4
217824,4
91651,4
218044,4
87752,4
213875,4
11062,4
118188,4
148500,4
78331,4
114167,4
47866,4
255411,4
151169,4
217230,4
64282,4
73400,4
221882,4
34410,4
146787,4
246525,4
255508,4
20136,4
261911,4
64851,4
214655,4
33322,4
196385,4
124373,4
212811,4
249927,4
194704,4
28702,4
136666,4
258418,4
116230,4
117790,4
94413,4
214154,4
204383,4
187273,4
99012,4
119610,4
189228,4
42663,4
69594,4
22368,4
50865,4
202283,4
260051,4
6292,4
202933,4
40087,4
29176,4
99238,4
146231,4
62422,4
212326,4
125225,4
103526,4
194279,4
261524,4
117995,4
156704,4
219995,4
113681,4
114913,4
90485,4
232196,4
224684,4
89343,4
100197,4
105273,4
125319,4
260370,4
155339,4
60444,4
251783,4
224781,4
72821,4
113052,4
161479,4
20705,4
254514,4
73926,4
254581,4
242342,4
56127,4
229170,4
249193,4
249287,4
53581,4
236646,4
44799,4
63840,4
36496,4
61498,4
144683,4
210939,4
1879,4
48293,4
187284,4
231874,4
141650,4
68236,4
33064,4
99852,4
143177,4
3353,4
20511,4
96663,4
116522,4
33939,4
23543,4
80110,4
175898,4
127420,4
49350,4
136788,4
160049,4
152199,4
32535,4
35096,4
183069,4
35979,4
27074,4
149915,4
81986,4
230655,4
90994,4
8978,4
167758,4
242141,4
79384,4
826,4
252197,4
243965,4
184743,4
217349,4
126237,4
34316,4
21065,4
62354,4
61585,4
210243,4
133850,4
233804,4
241549,4
108956,4
187606,4
202516,4
91570,4
12326,4
167768,4
174221,4
201769,4
252636,4
5239,4
59639,4
145671,4
83881,4
184571,4
77832,4
242765,4
236119,4
58203,4
162493,4
133953,4
151047,4
82050,4
123639,4
80831,4
43711,4
46929,4
120184,4
185493,4
154668,4
7105,4
4031,4
145477,4
91113,4
121679,4
223438,4
194185,4
185897,4
103963,4
86555,4
217043,4
186787,4
99607,4
130521,4
31213,4
77614,4
196901,4
258884,4
245834,4
71823,4
65210,4
254568,4
31011,4
85131,4
217094,4
228468,4
94393,4
185097,4
37077,4
44451,4
213264,4
25511,4
253949,4
175109,4
206462,4
122393,4
103597,4
16818,4
244983,4
130776,4
193568,4
238983,4
196468,4
29049,4
217917,4
91124,4
88023,4
260250,4
91475,4
61997,4
47570,4
189535,4
231857,4
69775,4
211884,4
151022,4
180642,4
167846,4
53799,4
237299,4
226573,4
185956,4
115188,4
6948,4
112205,4
179099,4
173027,4
77695,4
126780,4
111827,4
224238,4
182015,4
98697,4
221398,4
74125,4
184366,4
20302,4
149727,4
189025,4
102256,4
242345,4
256121,4
184342,4
229462,4
232913,4
225301,4
167062,4
201138,4
184664,4
184152,4
249574,4
209032,4
62724,4
91756,4
37730,4
96604,4
10798,4
128080,4
164215,4
11691,4
133737,4
122739,4
117635,4
137673,4
8342,4
79409,4
211314,4
161091,4
212575,4
153091,4
2932,4
107031,4
176848,4
93458,4
65481,4
91655,4
124586,4
195482,4
194813,4
253442,4
178246,4
149720,4
228449,4
34872,4
249114,4
248229,4
70522,4
108105,4
27523,4
105669,4
261484,4
185936,4
240825,4
48247,4
26373,4
65883,4
57455,4
53060,4
130719,4
169257,4
236193,4
95342,4
179716,4
71648,4
41839,4
121209,4
61899,4
179427,4
42242,4
229823,4
79667,4
129717,4
50312,4
193113,4
220314,4
159173,4
194501,4
28350,4
215924,4
112479,4
189839,4
163370,4
37048,4
60568,4
98709,4
34311,4
140213,4
202776,4
236546,4
91464,4
54371,4
201615,4
2884,4
221424,4
135211,4
60132,4
168330,4
205945,4
5642,4
186895,4
117165,4
74472,4
155965,4
83040,4
141603,4
70322,4
174367,4
154520,4
27093,4
164372,4
110901,4
179278,4
41902,4
28752,4
47839,4
257796,4
36244,4
162170,4
248799,4
208960,4
210363,4
15902,4
45813,4
41364,4
7157,4
145718,4
69449,4
209115,4
39526,4
8390,4
61689,4
56672,4
102446,4
95815,4
174562,4
245797,4
144806,4
6548,4
196422,4
207921,4
163388,4
141245,4
192008,4
111165,4
182472,4
91535,4
187763,4
27914,4
192809,4
114997,4
193494,4
149028,4
258243,4
170552,4
24037,4
230948,4
137324,4
72849,4
106491,4
111927,4
214525,4
45948,4
251917,4
75394,4
184956,4
85708,4
122163,4
240245,4
13213,4
214580,4
256874,4
255611,4
11883,4
127027,4
101922,4
90334,4
156711,4
108015,4
19233,4
103383,4
113721,4
203968,4
74253,4
78795,4
119803,4
4692,4
175253,4
105845,4
177895,4
108778,4
146139,4
28327,4
228839,4
96941,4
181347,4
91149,4
83327,4
143280,4
210322,4
46788,4
128203,4
92016,4
160507,4
49660,4
116585,4
122803,4
137708,4
125489,4
158313,4
177304,4
130981,4
254012,4
95417,4
86575,4
26063,4
229688,4
67386,4
121342,4
2144,4
26572,4
110347,4
140106,4
251451,4
200805,4
123923,4
200740,4
253362,4
207279,4
214586,4
204879,4
55537,4
247892,4
201356,4
23270,4
217321,4
77915,4
3994,4
191701,4
208648,4
82243,4
157285,4
125851,4
42028,4
189433,4
238500,4
7911,4
102755,4
79795,4
72021,4
45627,4
91483,4
184016,4
236489,4
83754,4
98925,4
31337,4
93225,4
228573,4
143180,4
67196,4
256915,4
8835,4
147037,4
134491,4
180907,4
76570,4
234435,4
6051,4
127766,4
121572,4
116996,4
13228,4
119228,4
176932,4
241176,4
118265,4
213097,4
171046,4
78414,4
255773,4
56429,4
197851,4
79720,4
223265,4
189359,4
50717,4
156444,4
64977,4
116577,4
79190,4
130953,4
79866,4
84903,4
233012,4
82535,4
79214,4
5974,4
76526,4
178713,4
53296,4
47577,4
6100,4
48484,4
131336,4
5985,4
143765,4
157664,4
98429,4
241926,4
109433,4
253957,4
180965,4
97374,4
76959,4
261449,4
215124,4
97161,4
13061,4
6237,4
238110,4
247941,4
252600,4
5263,4
161189,4
96233,4
132509,4
139919,4
84381,4
195335,4
171554,4
105963,4
123031,4
248926,4
183200,4
112678,4
111941,4
152578,4
44869,4
174229,4
136640,4
77472,4
161917,4
156718,4
114076,4
36831,4
150507,4
67752,4
245634,4
106613,4
197156,4
177106,4
238416,4
2202,4
78491,4
98453,4
161146,4
9647,4
50301,4
73381,4
171953,4
71830,4
212445,4
118096,4
113748,4
121373,4
65763,4
13841,4
41994,4
158954,4
236000,4
171559,4
75498,4
86531,4
205924,4
32492,4
174655,4
101958,4
35641,4
8529,4
145594,4
225039,4
178407,4
189572,4
149784,4
98241,4
6365,4
57034,4
256754,4
240955,4
100264,4
149311,4
147237,4
224824,4
150229,4
208298,4
150937,4
130897,4
218558,4
100505,4
33867,4
231335,4
132408,4
188262,4
16581,4
199457,4
13753,4
104895,4
52893,4
177804,4
201620,4
15435,4
65645,4
137646,4
216855,4
65611,4
77232,4
257802,4
65462,4
56083,4
243786,4
167501,4
135032,4
115686,4
56025,4
196983,4
111012,4
249461,4
221449,4
229808,4
189338,4
78752,4
81012,4
103805,4
93868,4
37658,4
239898,4
200204,4
39645,4
175081,4
23232,4
100441,4
115257,4
52420,4
226252,4
175620,4
183805,4
41063,4
239021,4
240299,4
8941,4
74158,4
217671,4
167267,4
233592,4
201455,4
227116,4
99276,4
49790,4
32454,4
179595,4
250760,4
187141,4
94426,4
14871,4
96961,4
61134,4
237974,4
10783,4
67063,4
68818,4
23757,4
5900,4
255420,4
116931,4
60856,4
134061,4
109165,4
139863,4
256716,4
243715,4
130017,4
258419,4
254781,4
258133,4
161164,4
225530,4
117280,4
57328,4
10032,4
246300,4
166458,4
246467,4
44602,4
152755,4
49726,4
145927,4
192573,4
145022,4
202055,4
246713,4
163767,4
235204,4
61238,4
261717,4
103743,4
4544,4
192152,4
135863,4
205323,4
242210,4
67102,4
178718,4
121547,4
153546,4
178040,4
62156,4
166721,4
89458,4
79925,4
162045,4
21777,4
201533,4
72391,4
52552,4
202530,4
174394,4
97821,4
85163,4
105076,4
184468,4
26611,4
17011,4
74345,4
53743,4
17581,4
258270,4
227708,4
15784,4
51581,4
13883,4
246795,4
101398,4
69042,4
38843,4
89385,4
242356,4
128784,4
97661,4
14877,4
187823,4
250349,4
31355,4
101575,4
90556,4
193411,4
43002,4
99169,4
74116,4
28893,4
122165,4
43808,4
216186,4
171104,4
230292,4
102441,4
92879,4
88164,4
172839,4
17353,4
10494,4
188266,4
200917,4
225356,4
213700,4
161658,4
104036,4
10195,4
70468,4
180695,4
28912,4
160010,4
30957,4
995,4
173846,4
71539,4
3906,4
4940,4
94718,4
19764,4
150110,4
150895,4
90302,4
245904,4
81994,4
202928,4
71029,4
36273,4
256139,4
143737,4
3424,4
113474,4
188517,4
71594,4
192178,4
16710,4
21335,4
71301,4
207512,4
243959,4
189647,4
96707,4
75313,4
48875,4
168973,4
2856,4
12975,4
136052,4
68237,4
74779,4
117700,4
209915,4
112711,4
244919,4
243,4
230941,4
129622,4
96609,4
18717,4
167103,4
255144,4
122225,4
36066,4
129781,4
45676,4
204429,4
81728,4
71569,4
168803,4
136227,4
230480,4
87016,4
237828,4
87461,4
25060,4
116766,4
228152,4
100094,4
84218,4
252419,4
24553,4
214125,4
13707,4
149383,4
103863,4
58000,4
239135,4
234429,4
215607,4
216754,4
27812,4
210962,4
134294,4
31396,4
199729,4
131883,4
119437,4
167834,4
20525,4
59529,4
154488,4
220573,4
61728,4
198487,4
110801,4
105069,4
223181,4
148602,4
82611,4
196642,4
110444,4
97515,4
166670,4
180838,4
87595,4
3248,4
192209,4
223233,4
131127,4
112555,4
175605,4
120208,4
40563,4
65371,4
227990,4
182428,4
39900,4
138004,4
192745,4
35986,4
82597,4
37464,4
179168,4
205084,4
161719,4
215424,4
50054,4
96602,4
257112,4
177887,4
15997,4
190817,4
205528,4
180600,4
106986,4
67155,4
60569,4
109676,4
1929,4
222340,4
50539,4
59823,4
24542,4
227052,4
205856,4
159528,4
116014,4
100074,4
175753,4
100227,4
106888,4
88927,4
95104,4
144191,4
96980,4
165385,4
231268,4
3584,4
59271,4
72959,4
253686,4
146710,4
172288,4
190942,4
74775,4
69284,4
133276,4
141570,4
166061,4
120235,4
96778,4
113067,4
288,4
259290,4
138916,4
83063,4
259147,4
252024,4
231393,4
187777,4
68739,4
222452,4
186087,4
48584,4
158047,4
249746,4
23697,4
161302,4
23910,4
186093,4
25378,4
100299,4
127867,4
157993,4
212471,4
99906,4
180362,4
200271,4
204806,4
238951,4
118767,4
13901,4
167566,4
23089,4
138478,4
26568,4
186065,4
233876,4
84203,4
155190,4
179723,4
58223,4
53208,4
64581,4
1125,4
102267,4
243103,4
217977,4
162601,4
204838,4
140428,4
25785,4
142175,4
150675,4
256643,4
88012,4
28987,4
76637,4
187560,4
33995,4
189288,4
228714,4
51767,4
25534,4
189543,4
47408,4
88966,4
64501,4
249773,4
88641,4
19546,4
158639,4
120521,4
173222,4
121867,4
4450,4
142829,4
260274,4
213400,4
40339,4
48238,4
164939,4
175529,4
227851,4
181630,4
28216,4
38321,4
1357,4
162644,4
28421,4
3968,4
13582,4
241375,4
220426,4
25268,4
155374,4
89647,4
147175,4
250761,4
116159,4
82847,4
55400,4
139882,4
156246,4
86096,4
222577,4
239243,4
82054,4
127625,4
180742,4
224909,4
158770,4
41737,4
26834,4
12285,4
50150,4
210827,4
166189,4
66788,4
198075,4
48252,4
195285,4
118492,4
108007,4
257407,4
204533,4
210142,4
230206,4
59140,4
147658,4
22560,4
77683,4
248867,4
174937,4
255543,4
226710,4
101949,4
136307,4
240529,4
11726,4
37985,4
145025,4
9845,4
89885,4
244456,4
115159,4
99948,4
210732,4
44549,4
246633,4
47720,4
253546,4
112614,4
118164,4
139707,4
244876,4
251148,4
138331,4
199147,4
125044,4
236741,4
224695,4
147879,4
55720,4
1537,4
150274,4
166827,4
61331,4
86682,4
203738,4
126896,4
222773,4
87912,4
65834,4
104889,4
114175,4
1783,4
162159,4
132932,4
57738,4
76829,4
125217,4
15945,4
66158,4
259873,4
210221,4
445,4
88663,4
120615,4
141767,4
45737,4
111928,4
131858,4
49216,4
245212,4
171137,4
31252,4
50425,4
163823,4
22431,4
100845,4
217670,4
164826,4
38231,4
122111,4
8469,4
124174,4
74475,4
253093,4
9624,4
217057,4
222413,4
245924,4
89940,4
114713,4
186998,4
73766,4
94245,4
200331,4
175439,4
239192,4
91819,4
84654,4
163155,4
16037,4
216931,4
135725,4
199688,4
63896,4
234913,4
244762,4
162895,4
25863,4
226959,4
24897,4
211509,4
253156,4
191871,4
260581,4
47540,4
218320,4
216793,4
20367,4
203795,4
157248,4
79009,4
238614,4
254337,4
194491,4
16888,4
95035,4
65678,4
203868,4
201379,4
50601,4
58225,4
31276,4
13451,4
26339,4
239729,4
198958,4
231598,4
10015,4
41942,4
143723,4
51077,4
36184,4
67986,4
51806,4
90373,4
205048,4
196638,4
178065,4
67507,4
98172,4
113377,4
224166,4
8201,4
25422,4
100569,4
121751,4
262282,4
6235,4
172175,4
206400,4
171155,4
171960,4
193104,4
222235,4
129886,4
190410,4
67879,4
162035,4
8688,4
209714,4
218057,4
62885,4
110660,4
219975,4
9759,4
91209,4
179773,4
250824,4
240503,4
148228,4
46319,4
95601,4
154025,4
95405,4
137284,4
244261,4
197315,4
78855,4
128543,4
194046,4
5255,4
100560,4
201053,4
53766,4
56379,4
172746,4
18266,4
46297,4
79776,4
54878,4
161360,4
166545,4
258849,4
109150,4
139423,4
3882,4
172232,4
154661,4
105927,4
242240,4
247186,4
182955,4
98112,4
170801,4
176128,4
220241,4
35885,4
150661,4
23755,4
71626,4
128142,4
7766,4
120309,4
90606,4
8749,4
236895,4
252489,4
162764,4
72753,4
249694,4
83177,4
228443,4
31257,4
149459,4
65497,4
224210,4
155854,4
74216,4
100183,4
99788,4
10614,4
142151,4
214659,4
59725,4
260756,4
133411,4
37876,4
74762,4
90650,4
48833,4
203503,4
213802,4
161209,4
20206,4
252396,4
251468,4
95120,4
3443,4
32669,4
78780,4
84066,4
184348,4
249870,4
228146,4
206286,4
89881,4
252016,4
81281,4
197422,4
38781,4
197890,4
180924,4
60319,4
133671,4
33961,4
115038,4
205400,4
123314,4
60625,4
159842,4
132810,4
23803,4
76073,4
179982,4
78347,4
79674,4
89965,4
194852,4
234180,4
93861,4
81355,4
48719,4
153664,4
38185,4
126828,4
253255,4
258183,4
57753,4
