,grav
48264,1
40059,4
213124,4
270186,4
144144,1
202477,4
53097,1
255153,4
282470,1
163190,3
81015,1
163936,1
271941,4
314055,4
317334,4
226087,4
312506,1
190985,4
327404,1
278901,1
54432,4
235102,2
265122,4
78489,4
237896,3
58640,4
214242,4
259831,1
236642,1
54896,4
276477,1
84270,4
212824,1
141986,1
288970,4
325736,1
205254,1
192812,3
1085,1
102593,1
40001,4
104005,4
249958,4
112782,3
3582,4
198730,4
45644,3
151858,1
313773,1
244925,1
58952,4
171141,1
100291,1
104140,1
218439,1
215102,4
234163,1
33178,1
175932,4
186774,1
309143,1
50375,4
296650,3
14679,4
166657,4
57194,1
144122,3
211930,4
312883,1
57729,1
208052,1
122562,4
48303,4
119098,4
183108,1
184860,1
224490,1
41746,1
299330,4
254495,1
14418,1
172806,4
254800,4
65403,4
102346,1
78278,4
214647,1
62996,4
319019,4
285411,4
276801,3
1753,4
526,1
141631,4
121899,1
209230,3
228645,1
176556,1
76950,4
145097,4
222191,1
19215,1
233888,1
62111,3
260382,4
180058,4
102821,4
203157,4
149704,4
10101,1
11913,3
153814,1
263280,1
124595,4
13601,3
289471,3
61685,4
35607,4
11408,1
221326,4
153948,2
103019,4
218866,1
210455,4
43559,1
91405,1
91468,4
303701,4
215693,1
121692,4
318203,1
256501,4
278824,1
7482,4
251769,4
273897,1
189,1
48545,4
114434,1
63805,1
145139,4
274508,4
289823,4
137379,1
323822,1
119248,4
234824,4
6028,4
189580,1
264603,3
273391,4
48436,4
203252,1
172028,3
315906,1
103692,4
283746,4
143978,1
67952,4
67079,4
216887,4
253207,4
307968,1
81984,1
150929,4
42975,1
250441,3
115408,4
70073,4
41812,4
182371,4
243096,4
326187,4
304021,1
230843,1
262002,4
126420,1
296456,1
610,4
139019,3
169564,4
268663,1
201162,4
103656,3
312229,3
211595,4
134278,4
190301,4
247609,1
20703,1
302771,4
156132,1
169174,4
193653,1
8294,1
41099,1
126862,4
221142,4
45901,1
67858,1
301458,4
302477,4
28478,4
287112,3
170111,1
307456,1
231900,1
212719,4
260006,1
129437,1
10691,1
21179,4
33645,4
221121,1
54022,1
29272,1
13894,3
208268,4
179938,2
98232,4
186590,3
147817,1
115311,4
178389,1
133272,1
284934,1
7087,1
146294,4
242826,1
207114,4
78284,1
73481,1
280685,1
44036,4
275080,1
73286,3
54715,3
132142,3
214515,1
719,1
63266,4
25221,4
101631,1
113918,1
211966,1
144175,1
13740,1
74526,3
179849,4
180673,4
167117,4
206155,3
59489,4
32191,3
182975,1
313166,4
183600,3
322117,3
109447,1
221525,4
54516,1
109323,1
280310,3
83036,4
319315,4
250037,4
212438,1
303148,4
153355,1
15611,1
68773,4
80502,3
51828,4
61352,4
234819,1
114507,3
165601,1
270322,4
166084,1
23233,1
255668,1
137662,4
178729,3
260785,1
77319,4
249223,4
124222,3
287425,4
110600,1
327834,3
280981,1
61458,1
102343,1
144016,3
325662,1
236848,1
215524,3
58771,1
166873,1
131931,1
18,3
234850,4
189928,4
187238,4
215792,1
227118,4
264744,1
258597,4
95342,1
293145,1
52321,1
46905,1
65253,4
228649,1
84835,1
138775,1
320783,1
234482,1
130018,3
310208,4
320386,3
322854,4
71981,4
105634,3
25346,3
54842,4
196284,4
296390,4
121404,4
37098,3
104920,1
240211,1
249785,1
973,1
117782,1
72555,2
306735,3
121374,4
284999,4
82505,4
120136,3
80854,1
63295,1
46973,3
251986,3
302446,1
315859,1
280457,1
12420,1
228340,4
133388,1
222687,3
170011,1
302790,1
142229,1
32799,4
188303,1
276839,3
179432,1
50000,3
13156,4
72630,1
279549,4
213162,1
257471,1
49636,1
212466,4
213700,1
130539,4
49875,3
82608,1
29418,3
140018,1
216169,4
214222,1
30066,4
196007,4
49575,1
29295,4
91725,4
144445,1
7899,3
13654,4
40430,4
198233,1
175561,1
97418,4
16533,3
105562,1
174381,1
9327,4
322461,4
64080,1
298453,2
123671,4
9756,4
139764,1
321490,1
126719,1
65472,1
260159,3
237904,1
33005,1
197963,1
94842,3
320480,4
191038,1
34880,3
278225,4
290636,4
253117,1
216644,3
51,1
145960,4
215148,1
129133,1
200281,1
75975,1
42748,4
130375,1
42291,4
27431,4
108547,4
208681,1
275358,4
271281,1
235531,4
290183,1
237912,4
33924,4
203015,4
312577,1
27410,1
62356,1
152331,4
55362,1
15852,1
49850,3
186270,1
124582,1
17015,1
95141,4
17341,1
217760,1
168572,1
295907,1
108287,3
155763,4
266745,1
82991,3
69354,4
73252,4
169088,3
218736,1
49585,1
302571,1
137663,1
255546,1
285819,1
260402,4
117953,1
124704,1
29870,3
55314,4
292175,4
244368,4
232687,4
131236,1
267042,4
154340,3
46547,3
208439,1
113044,3
87920,3
34510,1
295944,4
130662,3
201633,1
88910,3
133638,3
215491,4
120271,1
22144,3
143993,4
95067,4
93178,4
271327,4
133784,2
315022,1
173278,1
32326,4
198301,4
173794,1
165550,1
47220,1
102013,2
217162,1
322807,4
57956,4
300563,1
266580,3
317733,3
129803,1
154583,1
186846,1
308242,1
247369,1
32228,4
318341,2
7838,1
229089,4
134647,1
9013,1
183240,1
179499,2
35919,4
2988,4
183565,3
68226,1
220944,1
206354,1
15701,3
82489,2
44918,1
32882,4
24154,1
9529,4
51633,4
285763,1
284737,4
160586,1
63475,1
100064,1
109911,4
297910,1
304269,3
24061,1
211707,1
33367,1
179810,1
85592,3
20140,1
262697,4
38913,4
300147,4
77764,1
308177,4
313899,1
15935,1
193787,4
58766,3
124791,2
176372,1
272033,1
104449,1
223629,1
70780,4
111737,1
76442,4
415,4
124907,1
62715,4
297075,1
276017,4
270756,2
175226,4
139403,1
237032,4
255981,4
238914,4
148294,4
216908,1
39279,4
327382,1
11160,4
5177,3
158335,4
207075,4
1963,1
282905,4
124810,1
267591,4
268819,1
23116,3
193223,1
54472,1
29602,1
74492,4
289542,1
17038,4
193796,4
246151,1
171501,4
247606,1
48168,4
162058,4
317106,2
271699,1
170633,4
74991,3
261058,1
34980,4
83231,4
270249,2
43238,4
325873,1
243825,4
173763,4
24248,3
147579,1
302588,1
278589,1
65561,1
59091,4
145766,1
5037,3
118505,1
261990,3
65436,1
13162,4
176951,3
10040,1
74419,4
230766,1
29251,1
72844,3
128346,4
325546,4
246038,1
63628,4
86545,3
168536,1
152749,1
158564,1
288033,4
50531,1
72318,1
77348,3
314224,1
120551,4
80443,3
72288,4
22064,1
51053,4
320453,4
232867,4
134151,1
180839,4
36317,4
68746,1
279782,1
257576,4
7466,4
246969,3
189703,3
98744,1
249653,3
259550,1
206925,4
226960,4
87514,4
72428,1
228553,4
321011,3
143263,4
115108,1
6774,1
141368,4
196677,1
78712,4
98992,1
319889,4
136505,1
148523,3
278337,1
217523,4
231746,4
113745,4
292498,1
7312,1
290069,4
200888,4
248180,3
249407,1
146451,4
44351,1
46314,4
301410,1
85491,4
164937,4
243466,1
45956,4
303033,1
182483,4
77752,4
77161,1
6798,1
74677,1
114091,1
307920,3
28634,3
257637,4
18201,1
60806,1
257158,3
230883,1
230390,1
177190,4
23119,4
25437,4
99938,1
47432,1
306766,1
18637,4
153553,4
313177,1
112365,1
141221,2
302289,1
3801,3
109988,4
191511,4
202223,1
60965,1
119587,1
50800,4
186783,4
91435,4
173890,4
45707,1
49994,4
120849,4
12453,1
185526,3
301336,1
85412,3
113813,1
294940,4
119054,3
167571,3
111365,1
300375,1
110211,4
270154,4
51120,3
288716,2
24259,2
84226,4
36079,1
244621,4
163406,2
121730,4
56796,1
38665,4
101825,1
189837,1
239283,1
319910,4
118252,3
9127,4
127344,4
296401,2
178264,3
145920,4
247388,1
207749,1
249709,4
209638,1
95850,4
162014,1
307923,1
224216,1
192488,1
189470,4
58002,1
220371,3
26515,4
46435,2
75401,3
252404,4
52148,2
231121,4
106447,1
165676,3
316082,2
51040,4
276171,4
148056,1
181435,1
2438,4
250484,4
250323,4
190077,1
33585,3
285234,4
28688,4
112766,1
294677,1
45806,3
178309,1
200982,3
10886,4
294945,3
177453,4
98040,1
40869,4
291695,1
51646,1
184741,1
64023,4
210545,4
209940,1
269862,1
152068,3
290755,4
42363,1
96921,1
91642,4
78945,1
207978,4
310075,1
274245,1
47548,4
280777,3
233830,1
152321,4
124144,4
314352,4
256698,4
13138,1
166341,1
207747,1
297706,4
222369,4
268252,1
188227,1
95857,3
204206,1
190743,2
40858,3
278428,4
100051,4
10372,1
187461,1
83558,1
50338,1
283162,4
243416,4
74311,4
317693,4
9864,1
57327,1
249129,1
281254,3
74493,2
290433,1
127637,4
185827,1
91852,1
6220,1
262902,1
138879,4
47566,1
235617,4
42874,1
48424,4
9622,4
3642,4
39674,3
236150,3
305984,1
97548,1
67848,3
141322,3
56922,4
180101,4
93376,3
200181,2
326160,3
71603,4
29605,1
57269,4
261197,1
108925,4
258433,1
158414,1
4487,3
140335,3
318223,4
275539,1
250841,1
159575,4
40479,4
128864,1
164552,3
291032,1
96243,1
264010,3
327663,4
315199,1
216427,4
161341,4
86497,3
181619,1
168169,2
177298,1
168900,1
107967,4
299387,1
188636,4
32209,1
98885,2
42693,1
109659,1
128774,4
202547,3
305057,4
284172,1
209844,4
299624,3
23641,3
129689,4
91412,4
28704,4
32202,4
294167,4
113272,1
45098,1
101977,3
184617,4
277973,1
221225,4
262782,1
291549,1
79135,4
66795,1
49009,1
214983,1
201672,1
131662,1
237842,3
40734,3
268045,3
284514,3
124507,3
71909,4
325327,2
92304,4
167012,3
287552,1
133442,4
26534,4
144409,1
270608,3
235223,1
227962,1
82758,1
10910,4
113948,1
47647,1
132533,1
37856,1
102886,4
38770,4
113058,1
127728,1
1694,4
244336,1
327122,1
157909,1
189054,1
268689,3
325059,1
124131,1
31280,1
199284,3
80631,4
156598,3
204379,4
245825,1
219560,1
180627,4
267075,4
172264,4
71258,4
326201,4
61853,3
190680,1
286405,4
125627,1
205533,1
178153,1
103314,3
255088,4
176011,4
254167,4
113155,4
24992,1
267984,3
77220,1
268635,1
48062,1
67953,2
132317,1
287502,1
153034,4
51465,1
70054,4
53521,4
89068,4
227440,1
146102,4
122218,4
188060,1
303622,3
15915,1
146163,1
54204,3
217835,4
108346,1
88075,4
256001,4
121908,1
218475,4
233471,3
44070,3
175862,4
82125,4
223375,4
230093,4
140416,3
3531,4
148538,4
185093,4
244957,1
194445,4
173303,2
160888,1
68618,1
70648,4
317352,3
273371,1
269284,3
134115,1
211112,4
27424,1
318871,1
65065,3
53047,1
254165,4
95353,3
104778,1
263499,3
177879,4
4934,1
139119,1
58553,1
71728,1
271829,1
58792,1
45114,3
142208,4
48851,4
47879,1
132640,2
315125,1
192591,2
81123,1
109571,1
269433,4
220115,1
159003,3
48535,2
201514,4
208321,3
72753,1
64558,1
169633,4
204319,4
256412,4
271587,4
96622,4
80571,4
216943,1
287381,1
248156,4
123300,1
172960,1
154642,1
211635,3
244362,3
213392,4
92777,1
23439,1
240706,2
204464,4
140843,3
189808,1
288078,1
29433,1
288137,4
191756,1
83407,4
45311,1
128537,4
61411,4
29473,1
319301,3
28273,1
251132,1
168562,1
89200,3
100727,4
158265,3
112364,1
4318,3
307978,1
134385,3
285499,4
53077,1
136065,1
202139,4
183269,4
273497,1
74711,4
94770,1
99474,3
131766,1
115096,1
24809,1
158179,3
5392,4
43443,1
186912,4
232648,3
314745,1
257842,1
38251,4
218907,4
130113,1
57996,2
318415,4
254698,1
8195,1
80881,1
112621,4
186503,3
164136,3
169669,3
130079,4
161642,1
278264,3
267921,1
4321,1
223721,1
245519,3
117927,2
298490,2
139649,4
22449,4
208991,4
22769,4
201985,1
306406,4
198512,1
41058,1
200658,3
229483,1
114528,1
221581,4
74156,4
71348,1
96422,1
17833,1
282887,4
104135,4
315775,1
254269,1
132002,4
297387,1
290462,3
192975,4
184523,3
215341,4
41966,1
49315,4
74301,4
65624,1
224377,1
289742,1
273710,4
210862,4
182160,3
194725,1
180704,3
224046,1
211669,3
51501,1
272160,1
155313,4
261690,1
165216,3
297851,3
25223,1
264251,1
11584,1
43678,4
229236,4
128827,1
121104,1
204958,3
309864,3
50095,4
238031,1
114431,1
260738,1
154175,4
128296,1
64043,1
115595,4
244188,1
60047,3
1316,4
313246,3
16489,1
198990,3
132721,4
46236,3
168705,4
175258,2
278639,4
125016,3
32121,1
137751,4
241202,1
41605,1
295207,4
327623,1
130432,4
246603,1
42114,4
227994,1
194163,1
48649,1
204686,1
189933,4
25433,1
191022,1
104534,4
207761,4
157518,4
84739,3
22152,1
144583,4
175157,4
51045,4
83453,4
36680,1
111514,1
297442,4
243628,2
40123,2
194474,4
27881,3
124110,1
77933,1
301750,1
203057,1
9734,1
220639,4
35094,4
74544,1
120861,4
273400,3
13155,1
275632,4
118637,4
81948,1
146510,4
141036,4
265468,4
91938,1
279375,3
224749,4
176797,1
224389,4
267994,4
199531,1
262672,1
176637,1
102100,1
279748,1
274392,3
130991,3
70064,1
164703,3
97813,3
92931,1
52143,4
144152,1
254552,4
228058,1
165694,3
113287,1
223130,1
62400,1
174954,1
130993,4
185577,1
167957,4
3760,4
66536,1
76065,4
75148,4
139517,4
61916,2
261388,1
57301,4
227250,4
88891,1
183341,3
169144,4
22970,1
175273,4
190755,4
106946,4
325588,4
63875,3
30996,4
283885,4
23694,1
6846,1
155473,1
207097,1
156648,3
223873,4
229670,4
58205,1
65075,4
216586,1
261883,4
196740,3
227811,1
285702,4
48246,4
212161,3
148311,3
43999,1
209804,1
35133,1
250691,4
186540,3
305175,1
130523,4
157643,4
153257,4
251177,3
113985,1
206338,1
97358,1
176610,1
303726,3
206319,4
83805,4
251288,4
289460,4
126896,4
110950,4
150268,1
234626,1
220968,1
154444,4
207548,4
70219,4
280115,4
226075,1
159468,4
33427,4
309432,1
161681,4
72044,4
325009,4
237465,3
141780,1
173212,4
305312,3
186651,1
53327,4
41042,1
228444,4
192145,1
230274,4
41411,3
313641,4
263216,3
138149,1
23731,4
311147,3
111546,4
292638,1
238963,3
262082,4
283344,2
173874,1
277638,1
87161,3
139770,1
9958,4
115926,1
89365,1
87151,4
182379,4
247889,1
216453,4
317000,1
37749,3
90154,1
242175,4
226393,1
313373,1
34171,1
297536,4
327680,1
126692,1
260083,4
148580,4
250279,1
210377,4
173805,3
198832,2
143974,1
131152,3
267588,4
249408,4
201756,4
76314,4
288553,1
34247,1
180123,1
222425,1
296855,4
68909,3
254483,4
94244,4
26597,4
31275,1
65959,4
55414,1
89148,4
228253,4
189122,4
309572,1
139112,4
216937,4
176375,4
157880,1
148674,4
152771,4
204776,1
288390,4
142513,4
126553,3
33539,1
140351,4
281522,4
277221,4
69703,4
40694,1
278931,4
172846,1
69695,4
304383,1
269790,3
225964,1
212144,1
213059,1
159046,1
56306,1
86995,1
190256,4
130655,4
189507,4
64006,4
9297,4
69284,4
81561,4
159741,1
179265,3
254744,1
155338,1
241148,4
154015,1
239435,3
243886,4
104448,3
301730,4
243344,3
275084,1
48018,1
290833,1
185752,4
273007,1
265550,4
44899,3
13181,3
156485,4
116259,1
229217,1
96488,4
80544,1
286327,1
7749,4
167954,1
120015,1
150349,1
133543,1
138236,3
172981,4
249242,1
63210,2
190607,4
247118,4
312732,1
138087,1
8951,1
7101,3
210118,4
232731,4
175749,4
279850,1
76498,1
51885,1
256073,4
217790,4
298398,1
298920,1
74862,1
218581,4
280200,4
77401,4
89832,1
216714,4
22030,1
102618,1
255629,1
104714,3
157045,3
210418,4
35546,4
213828,4
200507,1
281666,1
272197,4
157388,1
4782,4
188339,4
155305,4
278853,4
43131,4
284923,1
125173,4
117029,4
286982,4
22836,1
278273,4
266337,4
327629,4
113390,4
263036,4
126561,4
223411,1
206124,4
273446,1
42321,3
108025,1
305132,4
303354,4
279361,3
213380,1
91151,4
132431,2
136204,1
215946,4
174824,1
117137,3
58186,4
3659,1
93677,1
171148,1
323951,4
152151,4
86367,1
197058,1
242996,1
82061,4
59835,1
182188,3
267003,1
16713,4
216938,1
16447,1
305170,1
292928,4
3376,3
75173,1
145307,4
230749,4
31941,4
327316,1
111119,4
101640,1
327352,4
289042,3
295645,1
183725,3
281776,4
105448,1
188922,4
146150,1
170317,4
168516,4
249044,1
100354,3
302509,4
210906,4
311979,1
61202,4
286343,1
325603,1
126356,4
94329,1
238351,1
131643,3
172098,4
283806,4
211300,4
225744,1
283697,1
134163,4
187661,1
43203,1
234856,4
326184,4
191660,1
245513,4
306985,1
321122,3
151782,1
98121,1
130146,3
214698,2
189552,4
218424,1
212045,3
325991,4
286401,1
20967,4
128659,4
274733,1
56626,1
79099,4
60483,3
118182,1
165155,1
75562,1
310500,4
1112,1
325419,4
168745,4
279082,4
70649,4
167600,1
182930,4
67629,3
172473,3
76023,4
74889,4
68482,4
271603,1
124536,4
118106,1
207937,4
148080,4
107733,3
57468,4
119780,4
63806,4
76971,1
158941,1
83906,1
299742,1
62980,3
264132,4
173878,4
300207,1
13423,4
151229,4
225878,1
70950,1
296248,3
150026,4
307733,4
218154,1
189008,1
298359,4
218423,3
117617,1
10728,1
202958,3
189682,4
193954,4
314909,1
242369,4
42739,4
110671,3
145805,4
144688,4
217224,1
87405,1
99406,4
20115,3
111316,1
135514,1
84601,1
281595,3
34725,3
49949,1
11171,1
170802,4
234955,1
245527,1
127898,1
119871,1
282415,1
48672,1
319713,4
117714,4
197628,2
40286,4
199308,1
118026,1
22300,1
41771,4
36895,4
103624,4
231731,1
126867,4
270446,4
284936,1
314359,3
304056,3
237286,1
99831,4
298511,1
109366,4
191270,4
206930,4
92527,4
150251,3
71520,4
92552,4
162651,4
204022,3
147216,1
80822,1
181371,1
267525,3
218472,1
39953,4
301757,1
283081,4
192177,4
80460,1
18225,4
134557,1
3415,1
3239,4
92450,1
131242,4
265179,3
23560,4
133662,4
228290,4
226090,4
169269,1
21637,4
276052,1
206738,3
237964,4
316610,4
117955,4
273592,1
105697,1
289555,4
149912,1
178332,1
86729,4
185354,1
159829,4
95388,1
273168,3
114065,4
287503,1
127874,4
164819,4
179195,1
45218,1
94450,4
284713,1
269193,1
287833,4
271899,1
169300,2
246798,3
18077,1
140662,1
136244,1
48111,1
259290,3
44871,4
65215,3
260852,1
167863,3
301777,1
204483,3
113105,4
42511,4
83188,1
792,3
30844,4
223680,4
89894,1
238409,1
253131,1
164587,4
133006,3
181679,1
158350,1
244956,3
200278,1
66781,1
113533,1
116973,1
48282,1
188328,4
132849,1
326044,4
135702,4
287438,1
190277,1
255053,4
45331,4
292003,1
154757,4
198454,4
33149,1
72856,3
98813,1
18546,4
140941,1
325985,4
66014,1
254989,3
244842,1
126914,4
1310,4
16057,1
320853,3
93551,1
3436,3
265969,2
246586,1
165427,1
139271,1
8039,3
188406,1
218224,4
49593,1
36163,4
292230,4
66779,3
265714,4
39306,4
136486,4
272095,4
179045,3
273220,1
248291,4
41560,4
29424,1
188208,1
127575,1
131961,1
73186,4
240510,3
63412,1
123547,4
187495,1
269696,1
61331,4
39917,1
234052,1
320451,4
291041,1
162373,1
232414,1
265288,1
227392,1
199934,1
315358,3
18065,1
34022,1
302409,1
323863,4
326173,1
323382,1
293703,1
198463,1
171927,1
260776,1
112266,4
89230,3
20195,1
17839,1
120385,4
202008,4
4333,1
275075,1
135674,4
209422,1
237645,4
215239,1
232243,1
47718,2
46527,3
102529,4
274090,4
327098,3
229920,1
316309,4
143042,4
253298,3
82456,1
269229,1
223081,1
259074,1
17580,4
170189,4
160788,1
45390,1
300878,4
305884,4
45958,1
90934,3
84860,4
87602,1
170115,1
79024,4
161102,4
181895,3
128308,4
153416,4
66142,4
140290,3
34094,1
134943,4
203196,1
313050,1
197873,4
160632,1
199633,1
301461,1
11164,1
98332,4
209067,1
248466,1
265621,1
268521,3
251776,4
277144,1
246221,1
41151,4
149274,1
170800,4
72469,1
225572,1
1658,1
45607,4
271420,4
157039,4
274796,4
140314,4
274838,1
215619,1
281467,3
287208,4
111642,3
120757,1
19629,4
321015,3
21673,1
293798,4
310361,1
296207,1
148609,1
272831,1
209484,2
325640,1
106888,4
94473,1
26547,4
20739,4
183329,1
65471,1
174080,3
166034,4
322171,1
73159,1
15198,4
13448,1
23461,1
125813,3
12873,4
227895,4
319731,3
79738,4
195648,1
144011,1
180500,4
264814,4
96103,2
194667,3
282258,4
224586,1
164895,4
77093,4
43200,1
242068,4
57430,2
114480,1
4838,1
4370,1
6125,3
289401,3
43561,1
97557,1
85228,1
86285,3
256798,3
163332,4
70688,4
301744,1
207594,1
282073,3
212811,1
255939,4
318834,4
8469,1
302010,1
276926,1
107722,3
85108,4
257744,1
231561,1
3487,1
6732,4
279812,4
266218,4
163480,1
170003,4
208930,4
94241,4
202851,1
99342,4
248054,1
5833,4
322094,3
107961,4
220852,1
286103,1
219046,3
52495,4
138622,4
319479,4
99234,1
68383,4
228465,4
19192,1
306753,1
9605,1
299228,1
267760,4
285070,4
286230,3
310895,1
291837,4
248750,4
52415,4
109399,1
56322,1
201108,4
179816,4
180047,1
124265,4
217190,3
109876,4
74135,1
310570,3
273073,1
288335,3
126042,4
54513,4
2155,3
277984,1
244966,1
308294,1
199396,3
312106,4
308813,4
317036,1
98355,1
43756,4
198188,1
285798,1
150425,1
163705,4
141020,1
83325,4
181192,4
56197,1
281659,4
40504,4
304470,4
75676,4
76795,4
125663,1
21677,4
251537,4
320339,1
174900,4
143195,1
243759,4
187220,4
62168,4
13869,3
119234,4
88117,1
257157,3
175919,1
283270,1
246310,1
281195,4
151187,1
121823,4
285155,3
154970,4
242494,4
60617,1
321501,1
227978,1
191113,4
42352,3
56153,4
317947,4
156360,3
234816,4
42617,1
211178,1
54809,3
170373,3
87847,4
177801,1
51320,1
104650,3
137167,3
290319,4
280357,4
146453,1
99252,4
215617,4
105138,1
178811,4
174812,1
271078,1
57756,4
39223,1
300490,4
114673,4
52331,1
140881,1
229395,4
185432,1
236831,1
32264,4
66687,4
320472,4
153628,1
221647,1
133486,4
176226,1
321127,4
246258,1
21134,4
195660,4
168148,3
318337,3
161114,3
111265,1
262073,1
127049,4
112667,4
307182,4
184567,1
77333,2
227293,1
90389,4
247944,4
248436,4
256552,1
231899,4
277107,1
302389,1
190013,1
19575,1
319558,4
205659,1
27050,4
136975,4
11230,4
67691,1
209155,1
307313,1
72796,4
45039,1
215291,4
326054,1
34571,1
172818,1
158517,4
178055,4
205697,3
41717,3
213105,1
209992,4
87088,4
180403,4
236105,4
95699,2
281649,1
38910,1
222717,1
12442,4
205,4
321096,1
24642,1
231980,1
181855,3
60022,1
200147,1
251031,1
254906,1
132031,3
38470,1
278834,4
228054,4
160442,1
246766,4
85164,3
133673,4
233260,1
35539,1
245870,1
6800,1
25622,2
200074,1
13317,3
314040,1
23758,1
8109,1
61701,3
81783,4
160445,1
304081,3
247327,1
176685,4
615,4
58651,4
94331,1
233574,1
71896,4
293560,3
316096,1
270312,1
177249,1
32600,1
274234,1
204675,4
288385,1
120755,4
35788,1
302945,4
119559,4
300661,4
173105,1
11628,1
144178,1
311891,4
277307,1
40206,3
50,4
282129,1
314590,4
114945,4
37781,4
29379,3
282388,1
282927,4
31449,4
196984,4
139989,4
172023,3
223990,3
176562,1
128477,4
319806,1
103734,1
209062,4
20501,4
283933,4
9218,1
178449,4
223303,1
142050,4
299137,4
287244,4
209240,4
47028,4
25823,2
9012,3
238149,1
299741,3
266405,1
283393,1
20193,4
14620,1
278138,1
316884,4
104756,4
174981,1
51525,4
285347,1
291169,3
299905,1
111556,1
236487,1
65198,3
190376,4
1223,1
38238,4
3625,4
245393,4
40881,4
173626,3
68897,1
141181,4
62727,1
192344,1
83867,4
182507,4
285781,4
88568,4
82447,1
76738,4
251763,4
185916,3
247106,1
129129,4
210914,4
982,2
191959,1
221539,1
110283,1
254296,4
124226,3
24507,1
203442,1
221891,1
178051,4
177183,4
55536,4
254468,3
41164,4
15231,4
169452,1
193075,3
217851,4
115793,1
244470,4
64874,3
59613,4
65951,4
108746,4
127879,1
50318,4
155206,4
108334,1
130844,3
305723,3
320395,1
76520,2
33282,1
278578,3
68626,1
309322,1
324867,3
28807,1
285200,3
51987,1
9586,1
145992,1
49876,4
154558,1
195983,1
82169,1
307964,4
235238,4
39914,1
237276,4
307158,4
254252,4
46351,3
75886,4
126619,4
304662,4
74875,3
46660,4
131311,4
26245,1
59791,4
221583,1
14498,1
268093,4
28525,1
206069,4
10349,1
107256,3
327674,4
58915,4
111116,3
99970,4
55038,3
95620,4
113509,3
10680,1
161920,3
181922,3
129717,4
168991,4
24604,4
99249,1
87508,4
87190,3
209821,1
138877,1
241831,4
85998,4
281908,1
129775,1
197386,1
27358,3
139245,1
96345,4
96947,1
251555,3
76946,1
3934,3
280568,1
149817,4
272876,1
288666,4
229352,1
153024,4
228274,1
129023,1
256625,1
154126,1
205408,4
320524,1
138471,4
77016,4
187161,4
265509,4
167660,3
290091,4
172116,1
220768,4
211819,1
46058,1
29767,1
164563,4
140518,1
168905,1
314396,1
85142,1
296959,1
81444,4
190691,1
301240,4
254217,1
106394,1
265206,2
268268,3
217545,4
271768,1
156647,3
102421,1
11251,1
167158,1
218024,3
149361,1
251530,1
290300,4
89433,4
96854,3
132702,4
302296,1
64539,1
177588,4
97422,4
42772,1
52833,3
29328,4
254771,4
2056,3
24067,4
245222,3
283651,1
268160,4
137720,1
189244,4
94584,1
126544,1
225254,3
176240,4
118279,4
17401,4
292754,4
28830,4
116906,1
86707,1
206749,3
173227,3
176536,3
209528,1
254478,4
135048,4
321479,4
99424,1
257283,3
154806,4
148660,4
169696,3
9179,1
161929,3
75504,1
173989,1
284851,4
9780,4
278170,3
119059,2
297464,1
66715,4
326546,3
250187,4
174121,4
129693,1
323034,4
314173,1
30215,1
26352,1
99771,3
321345,1
267982,3
17829,4
11957,4
315681,4
220980,1
120919,4
214461,4
318090,1
158498,4
291923,1
58907,1
249213,4
265193,1
255909,4
64468,1
280447,1
247497,1
162551,3
198676,1
212621,4
325188,3
252197,4
119134,4
22277,1
196476,1
187382,4
166902,3
17540,1
290747,1
302263,4
318103,1
70228,1
199892,1
167597,1
285695,1
94453,4
82605,4
76621,4
219344,4
112859,4
281261,4
257477,4
242025,1
224311,1
152094,1
41647,1
166805,4
36523,1
241631,1
177486,4
201839,3
149821,1
292868,1
10934,1
65207,1
118834,4
285557,1
314840,4
292491,4
258751,3
207781,1
269982,3
246131,4
271640,1
138666,1
281011,1
60286,4
130861,2
108198,1
25532,2
261047,2
115638,1
173168,1
121036,3
257511,4
173454,1
163993,4
249241,4
1299,4
230100,1
270978,1
238789,3
325938,1
207587,4
298562,1
12342,3
158622,3
296771,4
248720,4
307476,1
101968,3
156050,1
201959,4
261042,1
192207,4
240015,4
266934,1
294543,1
134267,1
256961,3
109814,4
112169,1
178271,3
145469,4
161467,1
13149,4
250521,1
230612,4
262052,3
210695,1
287745,1
62326,4
213274,4
249030,4
165494,4
168863,3
234619,4
102021,4
296067,4
190702,1
271602,4
245822,1
115297,1
53630,1
98980,1
65556,4
283963,1
285874,4
132716,1
147350,1
86438,4
242724,4
118210,4
193202,1
297400,3
81527,4
189669,3
68364,1
212737,4
56540,4
36136,1
192528,1
149713,1
161559,1
96644,3
129402,1
289670,4
291518,1
108264,1
239344,4
258020,4
100783,1
114442,4
203509,4
240788,4
122389,4
162247,1
43096,4
286488,4
182539,1
45694,1
46074,4
138967,1
97276,4
120485,1
273418,1
322519,4
14629,1
104669,1
104472,1
248793,4
83461,4
180061,1
326753,4
33519,1
10273,4
124203,1
218931,3
279678,1
88076,2
165927,3
13418,4
205203,1
111146,3
237308,4
177188,4
321150,4
88379,4
228471,3
157905,1
14718,1
231877,1
48721,1
116584,1
112879,3
326611,1
44221,3
38080,4
277929,4
245196,3
26520,4
185771,1
191027,4
19673,1
224321,1
284488,1
86676,1
72036,1
180764,4
44865,1
117340,2
270897,4
311096,4
217816,1
253190,4
98172,4
280554,4
30881,4
164629,1
